,Region,Country_Code,Country_or_area,City_Code,City,data_sources_UN,City_Definition,Latitude,Longitude,year,population
1725,Africa,706,Somalia,204113,Kismaayo,"Estimates for 1963, 1972, 1982, 1984 and 2007.",City Proper,-0.366667,42.533333,1957,6.699
1726,Africa,706,Somalia,22476,Merca,"Estimates for 1953, 1963, 1982 and 2007.",Urban Agglomeration,1.71594,44.77166,1957,41.777
1727,Africa,706,Somalia,22477,Muqdisho (Mogadishu),"Census of 1975; Estimates for 1955, 1959, 1963, 1982, 1984 and 2001; Sample Survey of 2014; UN Estimates for 1991, 2007, 2007 and 2011.",Urban Agglomeration,2.041636,45.343492,1957,79.329
1728,Africa,710,South Africa,22479,Bloemfontein,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.12106,26.214,1957,131.861
1729,Africa,710,South Africa,22481,Cape Town,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-33.92584,18.42322,1957,742.554
1730,Africa,710,South Africa,22482,Durban (Ethekwini),"Censuses of 1951, 1960, 1970, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.8579,31.0292,1957,612.335
1731,Africa,710,South Africa,22483,East London (Buffalo City),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Metropolitan area,-33.01529,27.91162,1957,106.919
1732,Africa,710,South Africa,22484,Ekurhuleni,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.25,28.33,1957,637.993
1733,Africa,710,South Africa,22486,Johannesburg,"Censuses of 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.20227,28.04363,1957,1070.7
1734,Africa,710,South Africa,22497,Pietermaritzburg (The Msunduzi),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.61678,30.39278,1957,114.905
1735,Africa,710,South Africa,22498,Polokwane,"Censuses of 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-23.90448,29.46885,1957,17.069
1736,Africa,710,South Africa,22499,Port Elizabeth (Nelson Mandela Bay),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Metropolitan area,-33.91799,25.57007,1957,255.52
1737,Africa,710,South Africa,22501,Pretoria,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-25.74486,28.18783,1957,369.608
1738,Africa,710,South Africa,22503,Rustenburg,"Censuses of 1951, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-25.66756,27.24208,1957,16.277
1739,Africa,710,South Africa,23941,Soshanguve,"Censuses of 1996, 2001 and 2011; UN Estimate for 1951.",Urban Agglomeration,-25.47288,28.09919,1957,37.643
1740,Africa,710,South Africa,22505,Vereeniging,"Censuses of 1951, 1960, 1970, 1985, 1996, 2001 and 2011.",Urban Agglomeration,-26.67313,27.92615,1957,162.259
1741,Africa,710,South Africa,22507,West Rand,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.12,27.75,1957,273.24
1742,Africa,710,South Africa,22508,Witbank,"Censuses of 1951, 1970, 1985, 1991, 1996, 2001 and 2011.",City Proper,-25.87133,29.23323,1957,21.079
1743,Africa,728,South Sudan,22577,Juba,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,4.85165,31.58247,1957,12.317
1744,Africa,729,Sudan,22573,Al Gadarif,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,14.03493,35.38344,1957,19.586
1745,Africa,729,Sudan,22575,Al Obeid (Al Ubayyid),"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,13.18416667,30.21666667,1957,54.959
1746,Africa,729,Sudan,22579,Al-Khartum (Khartoum),"Censuses of 1956, 1973, 1983, 1993 and 2008.",Urban Agglomeration,15.55177,32.53241,1957,285.991
1747,Africa,729,Sudan,22578,Kassala,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,15.45099,36.39998,1957,43.827
1748,Africa,729,Sudan,22582,Nyala,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,12.05,24.88333,1957,14.124
1749,Africa,729,Sudan,22583,Port Sudan (Bur Sudan),"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,19.619521,37.21238,1957,59.013
1750,Africa,729,Sudan,22585,Wad Medani,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,14.40118,33.51989,1957,53.926
1751,Africa,768,Togo,22628,Lomé,"Censuses of 1970, 1981 and 2010; Estimates for 1988 and 2005; Sample Survey of 1961.",Urban Agglomeration,6.13748,1.21227,1957,69.243
1752,Africa,788,Tunisia,22644,Safaqis,"Censuses of 1956, 1966, 1975, 1984, 2004 and 2014.",Urban Agglomeration,34.748471,10.756162,1957,122.568
1753,Africa,788,Tunisia,22646,Tunis,"Censuses of 1956, 1966, 1984, 1994, 2004 and 2014.",Urban Agglomeration,36.81897,10.16579,1957,551.596
1754,Africa,800,Uganda,22744,Kampala,"Censuses of 1959, 1969, 1980, 1991 and 2014.",Urban Agglomeration,0.31628,32.58219,1957,116.821
1755,Africa,834,United Republic of Tanzania,22893,Arusha,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-3.36667,36.68333,1957,10.192
1756,Africa,834,United Republic of Tanzania,22894,Dar es Salaam,"Censuses of 1952, 1957, 1967, 1978, 1988, 2002 and 2012.",Urban Agglomeration,-6.82349,39.26951,1957,130.317
1757,Africa,834,United Republic of Tanzania,22897,Mbeya,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-8.9,33.45,1957,6.967
1758,Africa,834,United Republic of Tanzania,22898,Morogoro,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-6.81667,37.66667,1957,14.631
1759,Africa,834,United Republic of Tanzania,22899,Mwanza,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-2.51667,32.9,1957,20.081
1760,Africa,834,United Republic of Tanzania,23558,Songea,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-10.68333,35.65,1957,1.431
1761,Africa,834,United Republic of Tanzania,22903,Zanzibar,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-6.16394,39.19793,1957,65.523
1762,Africa,894,Zambia,23274,Kitwe,"Censuses of 1963, 1969, 1980, 1990, 2000 and 2010.",City Proper,-12.8166667,28.2,1957,78.582
1763,Africa,894,Zambia,23277,Lusaka,"Censuses of 1950, 1963, 1969, 1980, 1990, 2000 and 2010.",Urban Agglomeration,-15.413374,28.277148,1957,65.949
1764,Africa,894,Zambia,23279,Ndola,"Censuses of 1963, 1969, 1980, 1990, 2000 and 2010.",City Proper,-12.95867,28.63659,1957,56.028
1765,Africa,716,Zimbabwe,22510,Bulawayo,"Censuses of 1951, 1956, 1962, 1973, 1982, 1992, 2002 and 2012; Estimates for 1969 and 1972.",City Proper,-20.15,28.58333,1957,104.336
1766,Africa,716,Zimbabwe,22511,Chitungwiza,"Censuses of 1982, 1992, 2002 and 2012.",City Proper,-18.01274,31.07555,1957,53.538
1767,Africa,716,Zimbabwe,22513,Harare,"Censuses of 1951, 1956, 1969, 1982, 1992, 2002 and 2012; Estimates for 1972 and 1973.",City Proper,-17.82935,31.05389,1957,213.347
1768,Africa,12,Algeria,20009,Annaba,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.9,7.76667,1958,127.78
1769,Africa,12,Algeria,20011,Batna,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2011.",City Proper,35.55597,6.17414,1958,27.27
1770,Africa,12,Algeria,20015,Blida,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.480781,2.831943,1958,55.158
1771,Africa,12,Algeria,20006,El Djazaïr  (Algiers),"Censuses of 1954, 1960, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.7525,3.04197,1958,761.992
1772,Africa,12,Algeria,20020,El Djelfa,"Censuses of 1977, 1987, 1998 and 2008.",Urban Agglomeration,34.67279,3.263,1958,16.465
1773,Africa,12,Algeria,20019,Qacentina,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.354921,6.607293,1958,148.179
1774,Africa,12,Algeria,20037,Sétif,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",City Proper,36.19112,5.41373,1958,60.702
1775,Africa,12,Algeria,20035,Wahran (Oran),"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,35.69111,-0.64167,1958,297.365
1776,Africa,24,Angola,895000001,Benguela,"Censuses of 1960, 1970 and 2014; Estimates for 1950 and 1983; UN Estimate for 1993.",Urban Agglomeration,-12.576,13.405,1958,20.764
1777,Africa,24,Angola,204043,Cabinda,"Censuses of 1960, 1970 and 2014; UN Estimate for 1993.",Urban Agglomeration,-5.55,12.2,1958,4.629
1778,Africa,24,Angola,895000011,Cuito,Censuses of 1970 and 2014; Estimate for 1950.,City Proper,-12.383,16.933,1958,11.738
1779,Africa,24,Angola,20050,Huambo,"Censuses of 1960, 1970 and 2014; Estimates for 1950, 1983 and 1993.",Urban Agglomeration,-12.77611,15.73917,1958,31.056
1780,Africa,24,Angola,895000000,Lobito,"Censuses of 1960, 1970 and 2014; Estimates for 1950 and 1983.",Urban Agglomeration,-12.364,13.536,1958,41.695
1781,Africa,24,Angola,20049,Luanda,"Censuses of 1960, 1970, 1983 and 2014; Estimates for 1950, 1993 and 2018.",Urban Agglomeration,-8.83682,13.23432,1958,200.099
1782,Africa,24,Angola,204044,Lubango,"Censuses of 1960, 1970 and 2014; Estimate for 1950; UN Estimate for 1993.",Urban Agglomeration,-14.91717,13.4925,1958,14.107
1783,Africa,24,Angola,895000004,Malanje,"Censuses of 1960, 1970 and 2014; Estimate for 1950.",Urban Agglomeration,-9.54,16.341,1958,15.976
1784,Africa,24,Angola,895000012,Uige,"Censuses of 1960, 1970 and 2014.",City Proper,-7.1069,15.4406,1958,5.362
1785,Africa,204,Benin,204024,Abomey-Calavi,"Censuses of 1979, 1992, 2002 and 2013.",Urban Agglomeration,6.44852,2.35566,1958,18.644
1786,Africa,204,Benin,20888,Cotonou,"Censuses of 1979, 1992, 2002 and 2013; Estimates for 1951, 1956 and 1965; Sample Survey of 1961.",City Proper,6.36536,2.41833,1958,64.252
1787,Africa,204,Benin,20889,Djougou,"Censuses of 1979, 1992, 2002 and 2013; Sample Survey of 1961.",Urban Agglomeration,9.70853,1.66598,1958,6.458
1788,Africa,204,Benin,20890,Parakou,"Censuses of 1979, 1992, 2002 and 2013; Sample Survey of 1961.",City Proper,9.33716,2.63031,1958,10.838
1789,Africa,854,Burkina Faso,23191,Bobo-Dioulasso,"Censuses of 1951, 1960, 1975, 1985, 1996 and 2006; Estimate for 2015.",City Proper,11.17715,-4.2979,1958,50.128
1790,Africa,854,Burkina Faso,23192,Ouagadougou,"Censuses of 1951, 1960, 1975, 1985, 1996 and 2006; Estimate for 2015; Sample Survey of 1968.",City Proper,12.36423,-1.53834,1958,53.37
1791,Africa,108,Burundi,20340,Bujumbura,"Censuses of 1979, 1990 and 2008; Estimates for 1970 and 2003; Register of 1950; Sample Survey of 1965.",City Proper,-3.3822,29.3644,1958,38.177
1792,Africa,120,Cameroon,20360,Bafoussam,"Censuses of 1976, 1987 and 2005; Estimates for 1965 and 1970.",City Proper,5.47366,10.41786,1958,19.889
1793,Africa,120,Cameroon,20361,Bamenda,"Censuses of 1976, 1987 and 2005; Estimates for 1965 and 1970.",City Proper,5.95266,10.15824,1958,13.7
1794,Africa,120,Cameroon,20362,Douala,"Censuses of 1955, 1976, 1987 and 2005; Sample Survey of 1964.",Urban Agglomeration,4.04827,9.70428,1958,136.729
1795,Africa,120,Cameroon,20363,Garoua,"Censuses of 1976 and 1987; Estimates for 1965, 1970 and 2005.",City Proper,9.3,13.4,1958,12.487
1796,Africa,120,Cameroon,204222,Loum,Censuses of 1976 and 1987.,City Proper,4.7182,9.7351,1958,8.183
1797,Africa,120,Cameroon,204228,Mbouda,Censuses of 1976 and 1987; Estimates for 1965 and 1970.,City Proper,5.62578,10.25517,1958,6.926
1798,Africa,120,Cameroon,20365,Yaoundé,"Censuses of 1957, 1976, 1987 and 2005; Estimate for 1969; Sample Survey of 1962 and 1964.",Urban Agglomeration,3.86667,11.51667,1958,63.386
1799,Africa,140,Central African Republic,20410,Bangui,"Censuses of 1955, 1964, 1975, 1988 and 2003; Estimate for 1966; Sample Survey of 1960.",Urban Agglomeration,4.36122,18.55496,1958,83.613
1800,Africa,148,Chad,20420,N'Djaména,"Censuses of 1962, 1993 and 2009; Estimates for 1972 and 1978; Sample Survey of 1964.",City Proper,12.10672,15.0444,1958,57.614
1801,Africa,178,Congo,20848,Brazzaville,"Censuses of 1955, 1961, 1974, 1984, 1996 and 2007; Estimate for 1950.",City Proper,-4.26583,15.28318,1958,108.672
1802,Africa,178,Congo,20849,Pointe-Noire,"Censuses of 1958, 1974, 1984, 1996 and 2007; Sample Survey of 1962.",City Proper,-4.77609,11.86352,1958,54.6
1803,Africa,384,Côte d'Ivoire,21602,Abidjan,"Censuses of 1950, 1955, 1975, 1988, 1998 and 2014; Sample Survey of 1963 and 1978.",City Proper,5.345339,-4.026789,1958,162.207
1804,Africa,384,Côte d'Ivoire,21603,Bouake,"Censuses of 1958, 1975, 1988, 1998 and 2014; Estimate for 1965; Register of 1955; Sample Survey of 1961.",City Proper,7.69385,-5.03031,1958,47.112
1805,Africa,180,Democratic Republic of the Congo,20850,Bukavu,"Census of 1984; Estimates for 1950, 1956, 1970 and 2004.",City Proper,-2.50833,28.86083,1958,38.477
1806,Africa,180,Democratic Republic of the Congo,205455,Bunia,"Census of 1984; Estimates for 1959, 1970 and 2004.",City Proper,1.566666667,30.25,1958,11.486
1807,Africa,180,Democratic Republic of the Congo,205453,Goma,"Census of 1984; Estimates for 1959, 1970 and 2004.",City Proper,-1.679166667,29.22277778,1958,12.6
1808,Africa,180,Democratic Republic of the Congo,205460,Kabinda,Census of 1984; Estimate for 2004.,City Proper,-6.13791,24.48179,1958,2.972
1809,Africa,180,Democratic Republic of the Congo,20851,Kananga,Censuses of 1956 and 1984; Estimate for 2004.,City Proper,-5.89624,22.41659,1958,64.735
1810,Africa,180,Democratic Republic of the Congo,20852,Kikwit,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1970 and 2004.",City Proper,-5.04098,18.81619,1958,19.024
1811,Africa,180,Democratic Republic of the Congo,20853,Kinshasa,Census of 1984; Estimates for 1998 and 2004; Register of 1950 and 1958; Sample Survey of 1967.,Urban Agglomeration,-4.32758,15.31357,1958,365.149
1812,Africa,180,Democratic Republic of the Congo,20854,Kisangani,"Census of 1984; Estimates for 1950, 1956, 1960, 1970 and 2004.",City Proper,0.51667,25.2,1958,94.264
1813,Africa,180,Democratic Republic of the Congo,23555,Kolwezi,"Census of 1984; Estimates for 1959, 1970 and 2004.",City Proper,-10.71484,25.46674,1958,43.373
1814,Africa,180,Democratic Republic of the Congo,20855,Likasi,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1966, 1970 and 2004.",City Proper,-10.98139,26.73333,1958,76.646
1815,Africa,180,Democratic Republic of the Congo,20856,Lubumbashi,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1970 and 2004.",City Proper,-11.66089,27.47938,1958,174.265
1816,Africa,180,Democratic Republic of the Congo,20857,Matadi,"Census of 1984; Estimates for 1950, 1955, 1960, 1970 and 2004.",City Proper,-5.8177,13.4717,1958,76.381
1817,Africa,180,Democratic Republic of the Congo,20858,Mbandaka,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1970 and 2004.",City Proper,0.04865,18.26034,1958,37.522
1818,Africa,180,Democratic Republic of the Congo,20859,Mbuji-Mayi,"Census of 1984; Estimates for 1960, 1970 and 2004.",City Proper,-6.15,23.6,1958,118.539
1819,Africa,180,Democratic Republic of the Congo,204243,Tshikapa,Censuses of 1970 and 1984; Estimate for 2004.,City Proper,-6.41621,20.79995,1958,15.248
1820,Africa,180,Democratic Republic of the Congo,205454,Uvira,Census of 1984; Estimates for 1970 and 2004.,City Proper,-3.39534,29.13779,1958,4.235
1821,Africa,262,Djibouti,21005,Djibouti,"Censuses of 1960, 1983 and 2009; Estimates for 1957 and 1970; Sample Survey of 1991.",Urban Agglomeration,11.58767,43.14468,1958,34.779
1822,Africa,818,Egypt,22814,Al-Fayyum,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,29.30995,30.8418,1958,91.87
1823,Africa,818,Egypt,22804,Al-Iskandariyah (Alexandria),"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,31.192471,29.904596,1958,1396.161
1824,Africa,818,Egypt,22815,Al-Ismailiyah,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.60427,32.27225,1958,106.517
1825,Africa,818,Egypt,22806,Al-Mahallah al-Kubra,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.9745,31.16499,1958,166.04
1826,Africa,818,Egypt,22819,Al-Mansurah,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,31.03637,31.38069,1958,141.69
1827,Africa,818,Egypt,22812,Al-Qahirah (Cairo),"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",Metropolitan area,30.039173,31.239411,1958,3404.373
1828,Africa,818,Egypt,22827,As-Suways,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,29.968133,32.547497,1958,183.197
1829,Africa,818,Egypt,22808,Aswan,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,24.09343,32.90704,1958,54.824
1830,Africa,818,Egypt,22807,Asyut,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,27.18096,31.18368,1958,120.399
1831,Africa,818,Egypt,22829,Az-Zaqazig,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.5875,31.50194444,1958,116.113
1832,Africa,818,Egypt,22823,Bur Sa'id,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,31.25654,32.28412,1958,232.624
1833,Africa,818,Egypt,22816,Kafr-ad-Dawwar,"Censuses of 1976, 1986 and 1996.",City Proper,31.13385,30.12843,1958,41.113
1834,Africa,818,Egypt,22828,Tanta,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.787176,30.999539,1958,176.121
1835,Africa,226,Equatorial Guinea,20919,Bata,"Censuses of 1950, 1960, 1983, 1994, 2001 and 2015.",Urban Agglomeration,1.86391,9.76582,1958,14.213
1836,Africa,232,Eritrea,20931,Asmara,"Census of 1984; Estimates for 1950, 1967, 1990, 1997, 2002 and 2006.",City Proper,15.33333,38.93333,1958,109.136
1837,Africa,231,Ethiopia,20921,Addis Ababa,"Censuses of 1984, 1994 and 2007; Estimates for 1950, 1967 and 2017.",City Proper,9.02497,38.74689,1958,490.79
1838,Africa,231,Ethiopia,20925,Dire Dawa,"Censuses of 1984, 1994 and 2007; Estimate for 2017.",City Proper,9.59306,41.86611,1958,27.072
1839,Africa,231,Ethiopia,20926,Gondar,"Censuses of 1984, 1994 and 2007; Estimates for 1999, 2001, 2002 and 2017.",City Proper,12.6,37.46667,1958,35.879
1840,Africa,231,Ethiopia,20929,Mekele,"Censuses of 1984, 1994 and 2007; Estimate for 2017; UN Estimate for 2015.",City Proper,13.49667,39.47528,1958,19.983
1841,Africa,231,Ethiopia,20930,Nazret,"Censuses of 1984, 1994 and 2007; Estimate for 2013.",City Proper,8.540869,39.271569,1958,21.191
1842,Africa,266,Gabon,21006,Libreville,"Censuses of 1958, 1961, 1969, 1993, 2003 and 2013; Estimates for 1967 and 1977; Register of 1951 and 1957; Sample Survey of 1964.",City Proper,0.3925,9.45365,1958,23.713
1843,Africa,270,Gambia,21012,Banjul,"Censuses of 1951, 1963, 1973, 1983, 1993, 2003 and 2013; Estimate for 1967.",Urban Agglomeration,13.453099,-16.679433,1958,34.536
1844,Africa,288,Ghana,21107,Accra,"Censuses of 1960, 1970, 1984, 2000 and 2010.",Metropolitan area,5.55602,-0.1969,1958,337.25
1845,Africa,288,Ghana,21108,Kumasi,"Censuses of 1960, 1970, 1984, 2000 and 2010.",Metropolitan area,6.68848,-1.62443,1958,189.866
1846,Africa,288,Ghana,21109,Sekondi Takoradi,"Censuses of 1960, 1970, 1984, 2000 and 2010.",Metropolitan area,4.934,-1.7137,1958,79.628
1847,Africa,288,Ghana,21110,Tamale,"Censuses of 1960, 1970, 1984, 2000 and 2010.",City Proper,9.40078,-0.8393,1958,35.822
1848,Africa,324,Guinea,21126,Conakry,"Censuses of 1951, 1960, 1983, 1996 and 2014; Estimate for 1972.",City Proper,9.571642,-13.647602,1958,86.9
1849,Africa,624,Guinea-Bissau,22171,Bissau,"Censuses of 1950, 1960, 1979, 1991 and 2009.",City Proper,11.86357,-15.59767,1958,23.923
1850,Africa,404,Kenya,21705,Eldoret,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,0.52036,35.26992,1958,15.172
1851,Africa,404,Kenya,21706,Kisumu,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,-0.10221,34.76171,1958,18.766
1852,Africa,404,Kenya,21708,Mombasa,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,-4.05466,39.66359,1958,144.023
1853,Africa,404,Kenya,21711,Nairobi,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,-1.28333,36.81667,1958,251.561
1854,Africa,404,Kenya,21712,Nakuru,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,-0.28333,36.06667,1958,30.424
1855,Africa,404,Kenya,204553,Ruiru,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009; UN Estimate for 2010.",City Proper,-1.15148,36.951878,1958,0.987
1856,Africa,430,Liberia,21779,Monrovia,"Censuses of 1956, 1962, 1974, 1984 and 2008; Estimates for 1991, 1995, 1996, 1999 and 2004; UN Estimate for 2013.",Urban Agglomeration,6.30054,-10.7969,1958,54.498
1857,Africa,434,Libya,21780,Banghazi,"Censuses of 1954, 1964, 1973, 1984, 1995 and 2006.",City Proper,32.11667,20.06667,1958,90.925
1858,Africa,434,Libya,21781,Misratah,"Censuses of 1964, 1973 and 1984; Estimate for 2003; UN Estimate for 1954.",Urban Agglomeration,32.37535,15.09254,1958,25.426
1859,Africa,434,Libya,21782,Tarabulus (Tripoli),"Censuses of 1954, 1964, 1973, 1995 and 2006.",City Proper,32.87519,13.18746,1958,157.7
1860,Africa,450,Madagascar,21792,Antananarivo,"Censuses of 1975 and 1993; Estimates for 1952, 1955, 1959, 1971, 2001, 2005 and 2011; Sample Survey of 1966.",Urban Agglomeration,-18.91368,47.53613,1958,224.321
